,Prod. year,Engine volume,Mileage,Cylinders,Airbags,Price
15962,2014,2.5,133000,4.0,12,18189
15963,2011,1.6,160622,4.0,4,12432
15964,2010,1.6,103149,4.0,4,15132
15965,2012,3.5,128202,6.0,12,4861
15966,2016,3.5,33543,4.0,4,126322
15967,2001,2.0,296399,4.0,6,4600
15968,2007,2.0,120000,4.0,8,13485
15969,2012,3.0,169939,6.0,12,549
15970,2017,1.8,150747,4.0,12,627
15971,2011,2.5,130306,4.0,0,314
15972,2018,1.7,38945,4.0,4,43714
15973,2015,3.5,37000,6.0,10,54882
15974,2008,1.5,176000,4.0,4,12544
15975,2016,2.5,124708,4.0,4,44517
15976,2013,3.5,46616,4.0,4,65024
15977,2014,1.8,132563,4.0,0,11447
15978,2006,2.7,299200,6.0,2,13700
15979,2014,3.5,0,6.0,12,1646
15980,2011,3.7,134157,6.0,12,549
15981,2009,1.8,211200,4.0,0,17876
15982,2016,1.6,122198,4.0,4,23304
15983,2015,2.0,283895,4.0,4,15367
15984,2014,1.8,68000,4.0,12,23000
15985,1999,2.0,248000,4.0,8,4704
15986,2013,1.8,80000,4.0,12,13172
15987,2013,1.8,298248,4.0,12,549
15988,2008,3.0,213998,6.0,12,282
15989,2005,3.0,100000,8.0,6,13799
15990,2012,2.5,230000,4.0,4,17346
15991,2013,2.4,115000,4.0,8,17249
15992,2011,3.0,156000,6.0,12,34497
15993,2011,1.8,228610,4.0,12,470
15994,2014,1.6,161296,4.0,4,19080
15995,2011,4.6,160138,8.0,0,43278
15996,2015,1.8,104795,4.0,12,2038
15997,2000,1.6,185777,4.0,4,5959
15998,2014,2.5,173490,4.0,4,23436
15999,2000,2.0,226000,4.0,0,7213
16000,2015,2.0,96360,4.0,12,14269
16001,2012,1.6,114500,4.0,4,13589
16002,2010,3.5,136542,6.0,0,3450
16003,2010,2.0,121899,4.0,4,20005
16004,2003,3.8,101000,6.0,4,9408
16005,2015,2.0,510248,4.0,4,9252
16006,2014,1.5,86234,3.0,10,18503
16007,2011,1.8,142000,4.0,12,17249
16008,2012,3.0,145227,6.0,12,157
16009,2009,3.0,275000,6.0,8,14740
16010,2010,1.8,150000,4.0,10,17876
16011,2009,1.6,91930,4.0,4,3763
16012,2011,3.7,158128,6.0,12,470
16013,2011,3.0,246600,6.0,0,12074
16014,2016,2.0,8000,4.0,6,50178
16015,2010,2.5,131000,4.0,10,17249
16016,1996,2.0,357806,6.0,2,6586
16017,2014,2.0,72030,4.0,4,28830
16018,2012,3.6,350421,6.0,12,392
16019,2015,3.0,160000,6.0,5,94083
16020,2010,1.3,171200,4.0,0,11917
16021,2009,1.3,185000,4.0,6,8781
16022,2012,3.0,95000,6.0,0,62722
16023,2008,0.4,349288,4.0,0,1333
16024,2015,2.0,88795,4.0,0,2587
16025,2003,3.0,0,6.0,12,314
16026,2017,1.2,46000,4.0,4,14000
16027,2019,2.0,78424,4.0,12,5488
16028,2018,2.5,127515,4.0,12,9722
16029,2011,3.5,132630,6.0,12,314
16030,2010,1.8,159382,4.0,12,3293
16031,2013,2.0,157584,4.0,0,282
16032,2015,2.5,58285,4.0,0,23521
16033,2012,1.4,122488,4.0,16,12858
16034,2017,1.6,25635,4.0,12,1019
16035,2002,2.0,168000,4.0,4,8781
16036,1981,1.3,55000,4.0,0,2800
16037,2009,1.6,49232,4.0,4,6272
16038,2015,2.0,600805,4.0,4,12544
16039,2015,2.0,118907,4.0,12,549
16040,2013,2.0,108000,12.0,12,28225
16041,2012,1.8,124000,4.0,12,16308
16042,2012,3.5,193267,6.0,12,22266
16043,2008,3.0,175614,6.0,12,2430
16044,2010,1.8,287146,4.0,12,314
16045,2015,1.8,123778,4.0,12,4234
16046,2017,3.6,44690,6.0,12,1490
16047,2012,1.6,183380,4.0,4,17634
16048,2007,1.6,150863,4.0,4,11992
16049,2017,1.4,28000,4.0,12,23521
16050,2008,1.5,337600,4.0,12,3920
16051,2011,1.6,119416,4.0,12,19757
16052,2012,2.4,110000,4.0,8,10976
16053,2004,2.5,0,4.0,4,10000
16054,2015,2.0,30258,4.0,4,13799
16055,2013,2.5,202994,4.0,12,94
16056,2014,3.5,158000,6.0,12,77775
16057,2014,1.4,0,4.0,2,10192
16058,2012,2.5,94000,4.0,10,20071
16059,2011,3.6,177376,6.0,12,2352
16060,2014,2.0,212762,4.0,4,30583
16061,2013,2.5,173000,4.0,6,9095
16062,2019,2.0,10610,4.0,12,470
16063,2000,3.2,0,6.0,0,9500
16064,2001,1.8,0,4.0,4,6899
16065,2015,2.0,153958,4.0,4,44247
16066,2003,2.4,13000,4.0,4,2300
16067,2016,2.0,248705,4.0,4,15681
16068,2014,2.0,43340,4.0,4,29793
16069,2010,1.6,71202,4.0,4,16894
16070,2011,2.4,128000,4.0,8,14426
16071,2013,1.5,91400,4.0,12,16935
16072,2013,4.6,154115,8.0,0,1490
16073,1996,1.6,220000,4.0,2,3763
16074,2014,3.0,253966,4.0,4,25205
16075,2014,2.4,98579,4.0,0,15681
16076,2015,1.8,80542,4.0,12,2038
16077,2016,1.6,30374,4.0,4,15677
16078,2012,2.5,75437,4.0,4,22423
16079,2015,2.0,103589,4.0,4,32954
16080,2010,2.5,174926,4.0,0,862
16081,2014,3.5,48515,4.0,4,63839
16082,2014,2.0,124493,4.0,0,314
16083,1987,2.0,240000,4.0,0,2822
16084,2016,2.5,53649,4.0,4,106957
16085,2011,2.5,69624,4.0,4,18654
16086,2015,2.0,311337,4.0,4,10976
16087,2012,2.0,90815,4.0,4,16766
16088,2012,2.5,120000,5.0,0,14113
16089,2014,2.0,42395,4.0,0,1254
16090,2013,2.0,72000,4.0,6,19757
16091,2017,1.5,52062,4.0,0,26030
16092,2016,3.5,109344,6.0,12,10663
16093,1996,1.6,211375,4.0,2,2500
16094,2016,1.4,10295,4.0,8,25716
16095,2011,2.0,151594,4.0,4,27889
16096,2008,1.4,155485,6.0,6,12544
16097,2012,3.0,274098,6.0,0,7213
16098,2007,1.5,150000,4.0,12,12544
16099,2012,1.6,55395,4.0,12,21953
16100,2015,4.6,188078,8.0,0,5018
16101,2016,2.5,96334,4.0,4,42218
16102,2003,2.0,84000,4.0,6,5331
16103,2016,2.0,37514,4.0,10,60684
16104,2012,5.7,0,8.0,12,7056
16105,2017,1.5,125358,4.0,0,188
16106,2009,2.7,77016,4.0,4,9063
16107,2015,3.5,54822,6.0,12,22266
16108,2014,2.5,198916,4.0,4,25264
16109,2011,1.6,133000,4.0,6,20385
16110,2014,1.5,51000,4.0,7,20071
16111,1998,1.6,150000,4.0,0,6899
16112,2007,1.3,0,4.0,4,30
16113,2011,1.8,160000,4.0,6,15900
16114,2015,1.8,94949,4.0,0,1725
16115,2011,2.0,146610,4.0,4,16894
16116,2015,2.2,78356,4.0,4,25763
16117,2014,1.0,34855,4.0,4,8778
16118,2001,2.4,240000,6.0,0,20385
16119,2001,4.8,335739,8.0,12,314
16120,2007,3.0,180000,6.0,12,25089
16121,2014,1.6,84640,4.0,4,25889
16122,1997,2.8,159000,4.0,2,17249
16123,2010,1.6,180300,4.0,8,16308
16124,2011,1.6,239917,4.0,4,8097
16125,2013,2.0,95605,4.0,4,41048
16126,2003,3.7,170000,8.0,8,34845
16127,2014,2.5,130478,4.0,12,862
16128,2008,2.2,107000,4.0,4,15524
16129,2016,2.0,1717,4.0,0,16308
16130,2012,2.4,93816,4.0,0,282
16131,2018,2.5,45535,4.0,4,45436
16132,2011,1.8,148552,4.0,12,13485
16133,2008,2.3,175000,4.0,6,13485
16134,2015,2.0,147542,4.0,4,44247
16135,1999,2.0,0,4.0,4,4861
16136,2012,3.5,318285,6.0,12,627
16137,2010,2.4,83000,4.0,8,16480
16138,2011,2.0,169875,4.0,4,9832
16139,2004,1.3,150000,4.0,4,7527
16140,2013,3.5,107800,6.0,12,5802
16141,2012,1.8,164688,4.0,12,6272
16142,2013,2.0,72407,4.0,4,39499
16143,1999,2.0,16400,4.0,8,7527
16144,2011,2.5,259306,4.0,4,15612
16145,2012,1.4,148000,4.0,10,10036
16146,2016,2.0,239291,4.0,4,11290
16147,2010,1.6,103000,4.0,4,13877
16148,2012,2.5,112501,4.0,8,16935
16149,2017,2.0,26802,4.0,12,314
16150,2011,1.3,160000,4.0,2,12231
16151,2012,2.0,206608,4.0,4,29777
16152,2015,2.0,100747,4.0,0,2822
16153,2013,2.0,77917,4.0,4,23138
16154,2011,1.8,190789,4.0,12,1411
16155,2005,1.3,224476,4.0,3,8467
16156,2015,2.0,510853,4.0,4,9252
16157,2014,2.5,130478,4.0,12,862
16158,2007,1.3,210000,4.0,2,7840
16159,2012,2.0,121000,4.0,6,13172
16160,2016,2.0,70195,4.0,12,9722
16161,2015,1.8,110000,4.0,8,10349
16162,2010,3.5,189530,6.0,12,12388
16163,2014,2.4,0,4.0,12,1803
16164,2014,2.5,189167,4.0,4,27093
16165,2017,1.4,49439,4.0,6,18033
16166,2016,1.3,4422,4.0,4,13476
16167,2016,1.8,86391,4.0,4,32274
16168,2013,2.0,47232,4.0,4,8947
16169,1999,2.4,253000,6.0,5,8000
16170,2015,1.8,127680,4.0,12,2509
16171,2018,2.5,142000,4.0,12,28225
16172,2006,0.8,120000,3.0,4,7840
16173,2012,1.6,136712,4.0,0,470
16174,2009,2.2,220000,4.0,4,19444
16175,2014,2.0,175126,4.0,4,35579
16176,2012,2.0,156834,4.0,4,15125
16177,2003,3.2,228000,6.0,10,16308
16178,2002,2.0,177000,4.0,8,9095
16179,2013,2.0,53217,4.0,4,11917
16180,2000,2.0,0,4.0,6,6272
16181,2016,2.0,381135,4.0,4,13172
16182,2015,2.0,471632,4.0,4,12544
16183,2016,2.0,53000,4.0,8,40142
16184,2012,1.8,160160,4.0,12,16935
16185,2004,3.0,16000,6.0,8,16308
16186,2013,2.0,71561,4.0,4,24920
16187,2013,2.5,84000,4.0,10,22580
16188,2011,2.4,224349,4.0,0,3450
16189,2012,1.5,46756,4.0,4,16900
16190,2017,2.5,91000,4.0,12,37633
16191,2012,1.5,134000,4.0,0,10349
16192,2007,5.5,167000,8.0,12,40769
16193,2012,2.0,206400,4.0,12,26657
16194,2016,1.6,150000,4.0,4,22549
16195,2010,1.6,159048,4.0,4,13771
16196,2010,2.0,140123,4.0,4,15957
16197,2013,2.0,321890,4.0,12,157
16198,2016,3.5,77205,6.0,12,1568
16199,2014,2.0,59200,4.0,12,27911
16200,2015,1.8,125386,4.0,12,4391
16201,2012,3.0,195982,6.0,12,11133
16202,2010,1.5,137000,4.0,12,13642
16203,2013,2.5,124912,4.0,12,3763
16204,2014,2.0,64000,4.0,12,40456
16205,2014,2.4,172800,4.0,16,12544
16206,2012,1.6,132000,4.0,4,18826
16207,1999,2.0,224863,4.0,0,9408
16208,2018,1.5,10000,4.0,8,31047
16209,2016,2.0,90000,4.0,4,37580
16210,2013,1.6,201000,4.0,12,9722
16211,2016,1.4,47543,4.0,12,20385
16212,2012,2.0,119619,4.0,12,9408
16213,2017,1.5,3355,4.0,4,62161
16214,2015,2.0,409910,4.0,4,15367
16215,2016,2.0,47074,4.0,12,627
16216,2004,1.7,0,4.0,4,6899
16217,2012,2.0,148310,4.0,4,29580
16218,2019,2.4,1446,4.0,12,9565
16219,2014,1.8,64000,4.0,0,15681
16220,2016,2.0,88000,4.0,8,25089
16221,2012,2.4,183342,4.0,4,11290
16222,2012,2.2,96000,4.0,6,19000
16223,2013,1.6,113000,4.0,4,11604
16224,2007,1.5,180000,4.0,12,11917
16225,2015,2.5,241227,4.0,12,9722
16226,2016,2.0,111875,4.0,4,56121
16227,2008,2.2,156000,4.0,2,11604
16228,2015,1.8,59179,4.0,4,41193
16229,2014,1.3,62000,4.0,4,24239
16230,2008,2.5,256000,4.0,12,16308
16231,2004,2.0,260000,4.0,4,9722
16232,2015,3.5,143619,6.0,12,13956
16233,2010,3.5,189530,6.0,12,12388
16234,1998,2.7,165000,4.0,1,8624
16235,2008,1.5,145000,4.0,4,12858
16236,2015,2.0,102118,4.0,4,45044
16237,2009,1.3,125000,4.0,9,10976
16238,2015,2.0,250005,4.0,0,19444
16239,2017,2.5,29333,4.0,12,706
16240,2005,2.7,256000,6.0,4,11917
16241,2011,3.5,186542,6.0,12,2038
16242,2014,2.0,87681,4.0,4,45633
16243,2000,1.8,204000,4.0,6,5645
16244,2013,1.3,114577,4.0,4,6611
16245,2017,1.5,12047,4.0,4,59834
16246,2008,2.2,222000,4.0,2,18817
16247,1998,2.3,300000,4.0,8,10976
16248,2001,2.0,160000,4.0,2,10036
16249,2013,2.5,127000,6.0,12,23521
16250,2017,2.4,72000,4.0,12,43905
16251,2013,3.6,101000,8.0,8,27598
16252,2017,2.5,30066,4.0,4,38731
16253,2018,2.0,17741,4.0,4,56509
16254,2007,1.5,1000,4.0,12,30
16255,2010,2.4,195200,4.0,10,13000
16256,2012,4.6,180659,8.0,12,1725
16257,2013,2.0,157584,4.0,0,4234
16258,2016,2.0,120114,4.0,12,1646
16259,2014,2.5,179381,4.0,12,11133
16260,2012,3.5,93000,6.0,10,25089
16261,2015,1.8,91000,4.0,12,13799
16262,2009,2.0,256000,4.0,8,7840
16263,2017,1.4,119352,4.0,12,1882
16264,2009,2.0,158642,4.0,4,15624
16265,2000,4.4,198000,8.0,6,6899
16266,2004,4.5,165000,6.0,0,11290
16267,2014,2.5,106442,4.0,12,1411
16268,2012,1.8,142394,4.0,0,627
16269,2017,1.5,38000,4.0,4,15000
16270,2016,2.0,195996,4.0,4,38562
16271,2013,3.0,161994,6.0,12,627
16272,2017,1.5,16914,4.0,4,67480
16273,2011,2.0,61208,4.0,4,7056
16274,2012,3.5,212800,6.0,8,47042
16275,2019,2.5,39552,4.0,12,251
16276,2014,2.5,219150,4.0,12,12858
16277,2016,1.8,121840,4.0,12,1568
16278,2018,2.5,127515,4.0,12,9722
16279,2013,4.6,202651,8.0,0,54568
16280,2011,2.5,120805,4.0,4,22266
16281,2013,1.8,144000,4.0,10,10976
16282,2015,2.0,111365,4.0,4,25744
16283,2012,1.4,95000,4.0,4,16621
16284,2014,2.5,103677,6.0,8,30420
16285,2014,1.8,120000,4.0,0,12544
16286,2010,2.0,51604,4.0,4,10964
16287,2010,3.0,265210,6.0,0,1882
16288,1998,2.0,3000000,4.0,4,6272
16289,2011,2.0,124958,4.0,12,1646
16290,2013,1.8,133280,4.0,10,21639
16291,2015,4.6,102907,8.0,0,706
16292,2011,1.6,0,4.0,0,470
16293,2015,1.2,93100,4.0,4,5987
16294,2009,3.0,229854,6.0,0,1803
16295,2016,2.0,577053,4.0,4,13172
16296,2018,1.8,16574,4.0,12,4391
16297,2016,5.7,54875,8.0,12,11290
16298,2015,2.0,0,4.0,0,14500
16299,2012,2.5,361035,4.0,12,3293
16300,2012,3.5,193267,6.0,12,22266
16301,2017,1.5,22099,4.0,4,41259
16302,2011,3.0,158349,6.0,12,1490
16303,2013,1.6,166013,4.0,0,2901
16304,2014,5.5,101424,8.0,12,32302
16305,2017,1.6,106979,4.0,12,1254
16306,2015,2.5,0,4.0,8,14113
16307,2016,2.0,71218,4.0,0,5018
16308,2008,1.5,172000,4.0,8,35
16309,2004,3.2,156121,8.0,10,12231
16310,2013,2.4,130000,4.0,6,18660
16311,2009,2.5,193614,4.0,0,220
16312,2013,2.5,127000,6.0,10,34497
16313,2000,2.0,150000,4.0,4,3450
16314,2002,4.3,245000,8.0,0,10976
16315,2005,2.0,150023,4.0,0,10976
16316,2012,5.0,150000,8.0,8,42000
16317,2016,1.6,54216,4.0,4,42692
16318,2010,3.5,315270,6.0,12,2509
16319,2010,3.5,138211,6.0,12,549
16320,2013,2.0,162142,4.0,12,4234
16321,2014,2.5,126021,6.0,12,627
16322,2007,5.2,108000,6.0,6,13000
16323,1996,2.0,1111111,4.0,2,3800
16324,2013,2.7,158870,4.0,12,314
16325,2008,1.7,120000,4.0,12,14740
16326,2003,3.0,270000,6.0,10,16621
16327,2009,1.5,185000,4.0,12,9722
16328,2008,2.0,57248,4.0,4,8781
16329,2012,2.0,121000,4.0,10,13485
16330,2010,3.0,265210,6.0,0,1882
16331,2019,2.0,6770,4.0,4,65015
16332,2013,1.8,174043,4.0,0,5331
16333,2015,2.0,471636,4.0,4,9722
16334,2010,1.8,114588,4.0,4,11964
16335,2016,2.4,87000,8.0,8,100
16336,2009,2.8,164000,6.0,12,16621
16337,2013,3.6,85000,6.0,10,31361
16338,2009,2.5,193614,4.0,0,220
16339,2012,1.5,69570,4.0,4,14799
16340,2014,2.0,101179,4.0,12,1098
16341,2012,2.5,111763,4.0,0,21953
16342,2000,1.6,2530,4.0,2,7200
16343,2007,3.5,162000,6.0,8,18817
16344,2016,2.5,142000,4.0,0,18500
16345,2003,2.5,363200,6.0,6,9100
16346,2017,2.5,137000,4.0,4,36827
16347,2016,2.0,0,4.0,12,3293
16348,2016,2.0,246040,4.0,4,15681
16349,2013,1.5,142000,4.0,8,12544
16350,2012,1.6,151136,4.0,4,17346
16351,2015,3.5,56571,4.0,4,73134
16352,2014,1.4,156992,4.0,12,3136
16353,2012,4.7,152000,8.0,12,15681
16354,2011,3.5,132630,6.0,12,314
16355,2011,2.0,183590,4.0,4,21739
16356,2011,3.0,277421,6.0,12,784
16357,2012,2.5,64000,4.0,12,27598
16358,2012,2.0,97000,4.0,8,18245
16359,2013,1.8,104000,4.0,8,18817
16360,2012,1.5,172000,4.0,10,16621
16361,2010,2.2,125000,4.0,4,11200
16362,2015,2.0,250005,4.0,0,19444
16363,2011,1.8,218560,4.0,6,10976
16364,2017,2.5,2000,4.0,12,52373
16365,2011,1.8,11111,4.0,12,25
16366,2006,2.0,0,8.0,8,8311
16367,2011,2.0,110000,4.0,6,14740
16368,2012,1.8,213600,4.0,6,10976
16369,2014,1.5,123456,4.0,8,16308
16370,2013,1.4,126400,4.0,6,23521
16371,2012,4.6,156043,8.0,12,6586
16372,2014,1.6,113600,4.0,7,23521
16373,2015,1.4,70000,4.0,12,15053
16374,2008,2.0,68348,4.0,4,7056
16375,2011,1.3,160000,4.0,4,25
16376,2015,2.0,55073,4.0,4,19130
16377,2008,1.2,1200,4.0,4,8467
16378,2014,4.6,200402,8.0,0,941
16379,2011,1.6,32800,4.0,4,10923
16380,2013,2.0,116918,4.0,4,21062
16381,2013,2.0,199848,4.0,4,19547
16382,2014,1.5,119000,4.0,8,17092
16383,2012,2.4,147200,4.0,8,15681
16384,1997,1.8,196090,4.0,2,9408
16385,2012,2.5,166144,4.0,4,21395
16386,2010,2.5,213696,4.0,4,16766
16387,2014,3.5,219030,6.0,12,29793
16388,2007,1.7,221700,4.0,12,12544
16389,2013,1.5,77000,4.0,10,20071
16390,2013,2.5,110000,4.0,6,13485
16391,2014,2.5,136000,4.0,6,18189
16392,2011,1.3,165000,4.0,4,13172
16393,2011,1.8,62000,4.0,10,17876
16394,2003,5.0,170000,10.0,6,19757
16395,2010,3.5,186005,6.0,12,13328
16396,2016,2.5,97640,4.0,4,40688
16397,2007,5.5,185000,8.0,8,47042
16398,2015,2.0,81000,4.0,4,26971
16399,2009,2.5,240000,4.0,2,20385
16400,2012,2.5,277906,4.0,12,3136
16401,2010,1.6,180093,4.0,4,11704
16402,2015,2.2,95303,4.0,4,39085
16403,2001,2.2,111111,6.0,6,9408
16404,2013,2.4,0,4.0,0,706
16405,2013,1.5,146000,4.0,4,9722
16406,2007,1.9,1000,4.0,6,5500
16407,2010,2.0,173177,4.0,4,12880
16408,2003,1.2,234221,4.0,4,6800
16409,2014,2.5,180275,4.0,0,28225
16410,2011,2.0,173000,4.0,6,14426
16411,2003,1.3,229000,4.0,4,6586
16412,2017,2.5,32578,4.0,4,29636
16413,2020,2.0,261,4.0,12,3293
16414,2015,1.5,68000,4.0,4,25089
16415,2012,3.0,296395,6.0,0,392
16416,2013,1.4,125000,4.0,12,13900
16417,2013,2.5,160000,4.0,12,22894
16418,2016,3.7,56000,6.0,6,50178
16419,2008,6.2,288000,8.0,12,47042
16420,2018,2.0,56288,4.0,12,16308
16421,2012,3.5,132165,6.0,12,706
16422,2002,4.4,180000,8.0,0,14113
16423,2001,2.0,130933,4.0,4,7524
16424,2014,1.8,114000,4.0,10,30107
16425,2011,2.0,149790,4.0,4,17923
16426,2001,2.0,170000,4.0,7,4077
16427,2017,3.5,13500,6.0,12,83107
16428,2016,1.5,80000,4.0,8,45160
16429,2015,1.8,102780,4.0,12,17700
16430,2014,1.5,77200,4.0,4,28532
16431,2010,3.5,189530,6.0,12,12388
16432,2015,4.6,188078,8.0,0,73071
16433,2017,3.5,75914,6.0,12,19130
16434,2000,2.5,111000,5.0,2,11290
16435,2009,2.5,205000,4.0,8,13172
16436,2012,3.7,170000,6.0,5,20385
16437,2012,2.4,97000,4.0,12,20385
16438,2010,3.0,175000,6.0,6,31361
16439,2012,1.6,79534,4.0,4,19416
16440,2004,3.8,135000,6.0,12,6000
16441,2012,2.0,155329,4.0,4,16894
16442,2013,2.0,84000,4.0,4,39458
16443,2007,2.0,74666,4.0,4,7119
16444,2016,3.0,62938,6.0,0,20071
16445,2011,1.3,133000,4.0,4,8147
16446,2012,2.2,120000,4.0,13,25
16447,2015,4.6,102907,8.0,0,706
16448,2013,1.8,162520,4.0,12,392
16449,2016,2.0,270874,4.0,4,11290
16450,2015,1.8,152630,4.0,12,4861
16451,2010,2.5,174926,4.0,0,862
16452,2012,1.5,111000,4.0,6,9408
16453,2011,2.0,179352,4.0,4,16599
16454,2011,4.6,217485,8.0,12,1725
16455,2013,3.5,140800,6.0,0,15681
16456,2004,3.3,200000,6.0,2,13799
16457,2016,2.0,478704,4.0,4,13172
16458,2014,2.0,50478,4.0,4,25889
16459,2017,1.4,64000,4.0,12,20385
16460,2012,1.5,58405,4.0,4,17663
16461,2012,2.0,110776,4.0,4,23828
16462,2013,2.0,166016,4.0,4,32045
16463,2015,3.5,61648,6.0,12,470
16464,2002,5.0,200000,8.0,12,15681
16465,2012,1.8,95000,4.0,6,16151
16466,2001,2.0,169000,4.0,0,12544
16467,2014,2.0,71104,4.0,4,14113
16468,2016,1.6,53873,4.0,4,43576
16469,2010,3.5,186005,6.0,12,13328
16470,2015,1.8,166400,4.0,12,17249
16471,2007,2.0,210000,4.0,2,10976
16472,2005,1.3,117000,4.0,4,8154
16473,2006,2.2,193102,4.0,2,23521
16474,2012,1.6,65642,4.0,4,12187
16475,2012,1.8,147000,4.0,4,14740
16476,2012,2.4,259184,4.0,0,251
16477,2014,2.0,160087,4.0,4,25456
16478,2015,3.5,79080,6.0,12,22894
16479,2018,2.0,30400,4.0,10,21953
16480,2015,2.0,587949,4.0,4,9252
16481,2016,2.3,99742,4.0,4,78048
16482,2014,3.5,200179,6.0,12,30734
16483,2020,2.0,5900,4.0,4,87927
16484,2015,4.6,188078,8.0,0,5018
16485,2011,2.0,120005,4.0,4,22621
16486,2016,2.0,48774,4.0,4,49174
16487,2001,1.7,242701,16.0,2,7213
16488,2015,2.5,40000,4.0,12,32929
16489,2012,1.6,146816,4.0,4,17158
16490,2014,2.5,173490,4.0,4,23436
16491,2010,2.5,328034,4.0,4,16480
16492,2012,1.3,95000,4.0,8,12388
16493,2011,2.5,155000,4.0,16,17562
16494,2014,2.4,172149,4.0,12,188
16495,2011,2.0,287021,4.0,0,314
16496,2008,4.6,161000,8.0,10,21639
16497,2010,3.0,143000,6.0,8,33556
16498,2014,1.8,48000,4.0,12,18503
16499,2003,3.0,180000,6.0,3,17876
16500,2006,1.5,1000,4.0,2,6586
16501,2009,4.7,264339,8.0,0,2430
16502,2010,3.5,189530,6.0,12,12388
16503,2010,2.0,172253,4.0,4,16894
16504,1990,2.5,10000,4.0,0,5000
16505,2004,2.0,150000,4.0,4,10976
16506,2012,2.5,90000,4.0,8,17876
16507,2011,0.7,0,3.0,2,6586
16508,2014,2.5,179381,4.0,12,11133
16509,2017,2.5,111643,4.0,4,43952
16510,2007,2.0,180000,4.0,2,90
16511,2012,3.0,296395,6.0,0,157
16512,2004,2.0,160000,4.0,4,5645
16513,2013,2.4,105000,6.0,6,20385
16514,2001,1.4,135000,4.0,4,2822
16515,2017,1.7,50380,4.0,4,30712
16516,2005,1.5,146000,4.0,7,20
16517,2014,3.0,164011,6.0,0,314
16518,2016,2.5,145830,4.0,4,37580
16519,2017,3.5,40000,6.0,12,87999
16520,1997,2.0,415386,4.0,4,7683
16521,2009,1.6,179740,4.0,4,9747
16522,2016,1.6,55234,4.0,4,40092
16523,2008,1.5,149000,4.0,8,11604
16524,1998,2.5,300000,4.0,4,17249
16525,2017,4.6,15358,8.0,12,89379
16526,2013,1.8,62022,4.0,10,10036
16527,2012,1.5,116453,4.0,4,13764
16528,2017,3.5,52675,6.0,12,11290
16529,2003,1.4,185000,4.0,4,7213
16530,2014,2.5,193600,4.0,8,22580
16531,2011,1.8,107271,4.0,4,11412
16532,2014,2.0,404507,4.0,4,10036
16533,2013,2.0,167157,4.0,4,27435
16534,2010,4.8,88939,8.0,12,67426
16535,2012,1.2,60936,4.0,2,6895
16536,2014,2.5,92800,6.0,10,25402
16537,2014,2.5,135700,4.0,6,18503
16538,2007,2.7,145000,5.0,2,54882
16539,2014,1.3,117811,4.0,4,12184
16540,2014,1.5,66212,4.0,4,19030
16541,2013,1.5,55948,4.0,4,26858
16542,2016,2.4,103467,4.0,12,9722
16543,1997,2.7,218000,4.0,2,10349
16544,2010,2.5,185000,4.0,10,15994
16545,2012,3.5,62000,6.0,12,27911
16546,2012,2.0,172800,4.0,8,24462
16547,2010,1.8,140000,4.0,4,12544
16548,2009,4.5,200000,8.0,0,84675
16549,2003,2.3,275000,4.0,4,5800
16550,2007,3.5,200000,6.0,8,100
16551,2014,2.5,126970,4.0,4,34074
16552,2008,1.5,223560,4.0,2,12231
16553,2017,1.5,181474,4.0,4,14831
16554,2013,2.0,189949,4.0,12,1646
16555,2014,1.5,182000,4.0,4,11290
16556,2016,2.0,50079,4.0,4,29950
16557,2012,1.6,117000,4.0,10,19757
16558,2015,1.8,37064,4.0,4,43545
16559,2014,1.5,108000,4.0,4,9879
16560,2008,3.3,249600,6.0,12,29166
16561,2000,2.5,193000,4.0,2,6899
16562,2000,3.0,25000,6.0,6,10036
16563,1997,2.0,140000,4.0,2,9408
16564,2013,5.7,234683,8.0,12,125
16565,2017,2.5,30066,4.0,4,38731
16566,2013,2.4,21920,6.0,11,20071
16567,2013,3.0,137802,6.0,0,1019
16568,2017,1.6,16687,4.0,4,21639
16569,2015,2.0,147808,4.0,4,39226
16570,2017,2.0,82413,4.0,4,52034
16571,1995,1.8,46777,4.0,2,5645
16572,2014,2.5,102397,4.0,12,784
16573,2018,1.6,73548,4.0,4,43952
16574,2006,2.2,222000,4.0,9,15681
16575,2004,1.3,150000,4.0,4,30
16576,2006,1.5,305600,4.0,0,10036
16577,2007,3.0,216000,6.0,12,21953
16578,2013,2.4,126690,4.0,0,2744
16579,2004,2.5,0,4.0,4,6500
16580,2004,2.2,316000,4.0,2,10976
16581,2012,1.0,60000,3.0,6,7056
16582,2011,1.8,121831,4.0,4,12717
16583,2012,1.5,146403,4.0,0,2901
16584,2007,3.0,376000,6.0,0,17562
16585,1996,2.5,123000,4.0,2,23521
16586,2007,3.0,999999999,6.0,16,14113
16587,2013,2.0,58901,4.0,4,39797
16588,2015,2.4,170040,4.0,12,3763
16589,2012,1.4,112101,4.0,10,23521
16590,2012,2.5,314373,4.0,12,392
16591,2016,2.0,89454,4.0,4,52853
16592,2007,2.0,48529,4.0,4,5331
16593,2017,1.5,0,4.0,12,862
16594,2013,2.0,174144,4.0,4,36228
16595,2007,2.2,100000,4.0,4,12544
16596,2017,2.0,13941,4.0,4,52959
16597,2012,1.8,430278,4.0,12,2195
16598,2005,2.0,142000,4.0,0,11500
16599,2017,1.6,52516,4.0,4,40092
16600,2017,4.6,0,8.0,0,110
